시도,month,day,avg_temp(C),daily_rain(mm),avg_r_humidity(%),temp_index,rain_index,humidity_index,risk
강원영서,1,11,-3.9,0.1,57.3,0.0,0.0,0.0,0.0
강원영서,1,12,-4.2,0.0,57.0,0.0,10.0,0.0,2.0
강원영서,1,13,-4.3,0.0,60.2,0.0,10.0,10.0,5.0
강원영서,1,14,-3.7,0.0,59.2,0.0,10.0,10.0,5.0
강원영서,1,15,-2.2,0.0,63.2,0.0,10.0,10.0,5.0
강원영서,1,16,-3.4,0.2,66.5,0.0,0.0,10.0,3.0
강원영서,1,17,-1.6,0.0,63.3,0.0,10.0,10.0,5.0
강원영서,1,18,-2.3,0.5,62.2,0.0,0.0,10.0,3.0
강원영서,1,19,-2.7,0.2,61.5,0.0,0.0,10.0,3.0
강원영서,1,20,-3.4,0.3,61.7,0.0,0.0,10.0,3.0
강원영서,1,21,-3.8,0.1,63.8,0.0,0.0,10.0,3.0
강원영서,1,22,-2.5,0.6,61.2,0.0,0.0,10.0,3.0
강원영서,1,23,-4.9,0.0,54.3,0.0,10.0,0.0,2.0
강원영서,1,24,-6.3,0.0,54.5,0.0,10.0,0.0,2.0
강원영서,1,25,-5.8,0.6,60.7,0.0,0.0,10.0,3.0
강원영서,1,26,-4.2,0.2,64.5,0.0,0.0,10.0,3.0
강원영서,1,27,-2.3,0.7,57.7,0.0,0.0,10.0,3.0
강원영서,1,28,-1.7,0.1,56.7,0.0,0.0,0.0,0.0
강원영서,1,29,-1.8,1.1,61.5,0.0,0.0,10.0,3.0
강원영서,1,30,-1.4,0.2,62.5,0.0,0.0,10.0,3.0
강원영서,1,31,-2.4,0.1,57.8,0.0,0.0,10.0,3.0
강원영서,2,1,-4.1,0.0,57.0,0.0,10.0,0.0,2.0
강원영서,2,2,-3.5,0.0,61.0,0.0,10.0,0.0,2.0
강원영서,2,3,-2.3,2.8,61.3,0.0,0.0,0.0,0.0
강원영서,2,4,-2.9,0.1,57.3,0.0,0.0,0.0,0.0
강원영서,2,5,-3.5,0.1,54.7,0.0,0.0,0.0,0.0
강원영서,2,6,-3.7,0.0,56.3,0.0,10.0,0.0,2.0
강원영서,2,7,-3.5,0.4,55.8,0.0,0.0,0.0,0.0
강원영서,2,8,-4.0,0.4,50.8,0.0,0.0,0.0,0.0
강원영서,2,9,-3.4,0.1,49.8,0.0,0.0,0.0,0.0
강원영서,2,10,-1.8,0.0,52.0,0.0,10.0,0.0,2.0
강원영서,2,11,-1.2,0.0,48.0,0.0,10.0,0.0,2.0
강원영서,2,12,-0.9,3.5,58.8,0.0,0.0,0.0,0.0
강원영서,2,13,0.8,2.4,64.0,0.0,0.0,0.0,0.0
강원영서,2,14,0.7,0.4,65.8,0.0,0.0,0.0,0.0
강원영서,2,15,1.2,0.3,58.3,0.0,0.0,0.0,0.0
강원영서,2,16,0.2,3.6,67.7,0.0,0.0,0.0,0.0
강원영서,2,17,-0.9,1.0,58.2,0.0,0.0,0.0,0.0
강원영서,2,18,-0.6,0.2,57.8,0.0,0.0,0.0,0.0
강원영서,2,19,0.5,1.3,69.7,0.0,0.0,0.0,0.0
강원영서,2,20,1.3,0.3,61.0,0.0,0.0,0.0,0.0
강원영서,2,21,0.7,1.3,60.2,0.0,0.0,0.0,0.0
강원영서,2,22,1.8,1.7,64.2,0.0,0.0,0.0,0.0
강원영서,2,23,1.8,0.5,58.2,0.0,0.0,0.0,0.0
강원영서,2,24,1.6,0.0,55.2,0.0,10.0,0.0,2.0
강원영서,2,25,2.3,3.9,59.7,0.0,0.0,0.0,0.0
강원영서,2,26,2.3,0.1,55.5,0.0,0.0,0.0,0.0
강원영서,2,27,2.4,0.3,55.7,0.0,0.0,0.0,0.0
강원영서,2,28,2.4,5.3,68.3,0.0,0.0,0.0,0.0
강원영서,2,29,0.8,0.0,70.5,0.0,10.0,0.0,2.0
강원영서,3,1,2.1,0.5,60.7,0.0,0.0,0.0,0.0
강원영서,3,2,2.1,0.3,60.5,0.0,0.0,0.0,0.0
강원영서,3,3,4.4,0.4,61.2,0.0,0.0,0.0,0.0
강원영서,3,4,5.0,1.4,58.3,0.0,0.0,0.0,0.0
강원영서,3,5,3.6,8.2,65.0,0.0,0.0,0.0,0.0
강원영서,3,6,3.8,0.1,55.8,0.0,0.0,0.0,0.0
강원영서,3,7,3.7,0.4,55.0,0.0,0.0,0.0,0.0
강원영서,3,8,4.2,0.9,54.7,0.0,0.0,0.0,0.0
강원영서,3,9,4.4,0.0,47.7,0.0,0.0,0.0,0.0
강원영서,3,10,3.2,1.6,49.3,0.0,0.0,0.0,0.0
강원영서,3,11,3.2,0.0,47.7,0.0,0.0,0.0,0.0
강원영서,3,12,4.3,0.3,50.3,0.0,0.0,0.0,0.0
강원영서,3,13,5.4,0.3,52.7,0.0,0.0,0.0,0.0
강원영서,3,14,5.1,0.0,55.0,0.0,0.0,0.0,0.0
강원영서,3,15,5.2,2.6,60.3,0.0,0.0,0.0,0.0
강원영서,3,16,4.9,0.0,52.0,0.0,0.0,0.0,0.0
강원영서,3,17,5.9,0.1,55.3,0.0,0.0,0.0,0.0
강원영서,3,18,7.8,1.2,56.5,0.0,0.0,0.0,0.0
강원영서,3,19,8.7,0.8,56.3,0.0,0.0,0.0,0.0
강원영서,3,20,8.1,2.6,51.7,0.0,0.0,0.0,0.0
강원영서,3,21,7.7,1.3,57.0,0.0,0.0,0.0,0.0
강원영서,3,22,7.2,0.0,46.2,0.0,0.0,0.0,0.0
강원영서,3,23,5.6,0.5,49.7,0.0,0.0,0.0,0.0
강원영서,3,24,6.1,0.0,49.0,0.0,0.0,0.0,0.0
강원영서,3,25,6.9,0.5,56.5,0.0,0.0,0.0,0.0
강원영서,3,26,8.8,0.4,55.5,0.0,0.0,0.0,0.0
강원영서,3,27,9.2,1.0,62.5,0.0,0.0,0.0,0.0
강원영서,3,28,9.1,0.0,51.2,0.0,0.0,0.0,0.0
강원영서,3,29,10.3,0.1,48.7,0.0,0.0,0.0,0.0
강원영서,3,30,10.2,0.6,53.8,0.0,0.0,0.0,0.0
강원영서,3,31,9.6,2.5,61.3,0.0,0.0,0.0,0.0
강원영서,4,1,9.4,1.6,61.8,0.0,0.0,0.0,0.0
강원영서,4,2,11.0,3.5,56.7,0.0,0.0,0.0,0.0
강원영서,4,3,11.0,3.6,58.2,0.0,0.0,0.0,0.0
강원영서,4,4,10.1,3.2,50.8,0.0,0.0,0.0,0.0
강원영서,4,5,9.2,4.0,58.7,0.0,0.0,0.0,0.0
강원영서,4,6,10.1,3.6,58.0,0.0,0.0,0.0,0.0
강원영서,4,7,10.2,2.3,58.3,0.0,0.0,0.0,0.0
강원영서,4,8,9.8,0.9,52.7,0.0,0.0,0.0,0.0
강원영서,4,9,9.2,2.6,59.8,0.0,0.0,0.0,0.0
강원영서,4,10,10.9,2.1,55.5,0.0,0.0,0.0,0.0
강원영서,4,11,11.4,0.3,50.5,0.0,0.0,0.0,0.0
강원영서,4,12,11.0,0.5,46.2,0.0,0.0,0.0,0.0
강원영서,4,13,11.3,0.6,49.8,0.0,0.0,0.0,0.0
강원영서,4,14,10.1,5.7,65.7,0.0,0.0,0.0,0.0
강원영서,4,15,12.1,0.8,56.0,0.0,0.0,0.0,0.0
강원영서,4,16,13.0,5.6,55.2,0.0,0.0,0.0,0.0
강원영서,4,17,12.0,5.8,58.2,0.0,0.0,0.0,0.0
강원영서,4,18,12.4,2.4,59.0,0.0,0.0,0.0,0.0
강원영서,4,19,12.6,3.5,58.7,0.0,0.0,0.0,0.0
강원영서,4,20,13.0,1.7,62.7,0.0,0.0,0.0,0.0
강원영서,4,21,13.6,2.8,58.8,0.0,0.0,0.0,0.0
강원영서,4,22,13.7,0.9,52.5,0.0,0.0,0.0,0.0
강원영서,4,23,13.1,9.3,53.7,0.0,0.0,0.0,0.0
강원영서,4,24,13.8,1.7,50.3,0.0,0.0,0.0,0.0
강원영서,4,25,14.2,2.1,49.3,0.0,0.0,0.0,0.0
강원영서,4,26,14.1,1.0,49.5,0.0,0.0,0.0,0.0
강원영서,4,27,13.4,0.0,49.8,0.0,0.0,0.0,0.0
강원영서,4,28,14.5,0.0,48.3,0.0,0.0,0.0,0.0
강원영서,4,29,15.0,0.1,52.5,0.0,0.0,0.0,0.0
강원영서,4,30,17.3,0.0,54.7,0.0,0.0,0.0,0.0
강원영서,5,1,19.1,0.0,54.7,0.0,0.0,0.0,0.0
강원영서,5,2,18.1,4.3,62.2,0.0,0.0,0.0,0.0
강원영서,5,3,16.4,5.5,68.5,0.0,0.0,0.0,0.0
강원영서,5,4,17.3,0.2,49.7,0.0,0.0,0.0,0.0
강원영서,5,5,17.4,0.1,49.7,0.0,0.0,0.0,0.0
강원영서,5,6,15.3,3.3,57.0,0.0,0.0,0.0,0.0
강원영서,5,7,16.2,0.0,48.0,0.0,0.0,0.0,0.0
강원영서,5,8,16.8,0.6,49.0,0.0,0.0,0.0,0.0
강원영서,5,9,16.4,5.6,60.7,0.0,0.0,0.0,0.0
강원영서,5,10,15.9,2.8,65.8,0.0,0.0,0.0,0.0
강원영서,5,11,17.4,1.7,59.8,0.0,0.0,0.0,0.0
강원영서,5,12,16.1,5.9,70.3,0.0,0.0,0.0,0.0
강원영서,5,13,17.3,2.1,61.3,0.0,0.0,0.0,0.0
강원영서,5,14,18.3,0.0,55.2,0.0,0.0,0.0,0.0
강원영서,5,15,18.3,5.1,66.7,0.0,0.0,0.0,0.0
강원영서,5,16,18.4,4.1,65.7,0.0,0.0,0.0,0.0
강원영서,5,17,19.1,15.2,65.7,0.0,0.0,0.0,0.0
강원영서,5,18,18.2,9.4,64.0,0.0,0.0,0.0,0.0
강원영서,5,19,17.6,4.2,64.0,0.0,0.0,0.0,0.0
강원영서,5,20,16.8,0.4,54.7,0.0,0.0,0.0,0.0
강원영서,5,21,17.8,0.0,52.3,0.0,0.0,0.0,0.0
강원영서,5,22,19.0,0.8,56.3,0.0,0.0,0.0,0.0
강원영서,5,23,19.5,2.4,56.7,0.0,0.0,0.0,0.0
강원영서,5,24,19.7,6.5,63.2,0.0,0.0,0.0,0.0
강원영서,5,25,19.6,0.0,59.8,0.0,0.0,0.0,0.0
강원영서,5,26,19.7,0.5,59.0,0.0,0.0,0.0,0.0
강원영서,5,27,19.4,1.0,60.8,0.0,0.0,0.0,0.0
강원영서,5,28,20.1,0.0,56.0,0.0,0.0,0.0,0.0
강원영서,5,29,21.1,0.4,56.8,0.0,0.0,0.0,0.0
강원영서,5,30,20.7,0.5,56.8,0.0,0.0,0.0,0.0
강원영서,5,31,20.6,0.0,55.2,0.0,0.0,0.0,0.0
강원영서,6,1,20.7,0.8,55.3,10.0,0.0,0.0,5.0
강원영서,6,2,20.8,0.0,52.3,0.0,0.0,0.0,0.0
강원영서,6,3,21.5,0.1,50.7,0.0,0.0,0.0,0.0
강원영서,6,4,21.7,0.2,53.2,0.0,0.0,0.0,0.0
강원영서,6,5,21.7,0.5,58.3,0.0,10.0,0.0,2.0
강원영서,6,6,21.1,2.8,64.0,0.0,0.0,0.0,0.0
강원영서,6,7,21.2,6.1,70.0,0.0,0.0,0.0,0.0
강원영서,6,8,21.8,0.3,64.2,0.0,0.0,0.0,0.0
강원영서,6,9,22.3,1.6,62.7,0.0,0.0,0.0,0.0
강원영서,6,10,22.1,1.2,60.2,0.0,0.0,0.0,0.0
강원영서,6,11,21.7,0.8,62.0,0.0,0.0,0.0,0.0
강원영서,6,12,22.1,1.9,63.3,0.0,0.0,0.0,0.0
강원영서,6,13,22.4,1.7,65.7,0.0,0.0,0.0,0.0
강원영서,6,14,22.0,1.3,67.5,0.0,0.0,0.0,0.0
강원영서,6,15,21.6,2.9,65.8,0.0,0.0,0.0,0.0
강원영서,6,16,22.1,0.3,63.8,0.0,0.0,0.0,0.0
강원영서,6,17,22.9,1.8,62.5,0.0,0.0,0.0,0.0
강원영서,6,18,22.9,1.8,64.3,0.0,0.0,0.0,0.0
강원영서,6,19,22.8,0.7,64.0,0.0,0.0,0.0,0.0
강원영서,6,20,23.1,1.0,64.8,0.0,0.0,0.0,0.0
강원영서,6,21,23.6,1.6,61.5,0.0,0.0,0.0,0.0
강원영서,6,22,24.0,3.8,59.8,0.0,0.0,0.0,0.0
강원영서,6,23,24.4,0.1,61.3,0.0,0.0,0.0,0.0
강원영서,6,24,23.3,12.4,69.5,0.0,0.0,0.0,0.0
강원영서,6,25,23.2,1.8,68.5,0.0,0.0,0.0,0.0
강원영서,6,26,22.2,17.4,74.5,0.0,0.0,0.0,0.0
강원영서,6,27,23.4,1.5,71.0,0.0,0.0,0.0,0.0
강원영서,6,28,24.2,4.3,70.3,0.0,0.0,0.0,0.0
강원영서,6,29,24.2,2.4,69.7,0.0,0.0,0.0,0.0
강원영서,6,30,23.6,4.0,72.7,0.0,0.0,0.0,0.0
강원영서,7,1,22.7,29.8,76.7,0.0,0.0,0.0,0.0
강원영서,7,2,23.0,26.8,78.0,0.0,0.0,0.0,0.0
강원영서,7,3,23.6,13.1,73.2,0.0,0.0,0.0,0.0
강원영서,7,4,23.9,17.2,70.2,0.0,0.0,0.0,0.0
강원영서,7,5,23.8,31.0,70.8,0.0,0.0,0.0,0.0
강원영서,7,6,24.2,0.6,66.0,0.0,0.0,0.0,0.0
강원영서,7,7,23.2,3.0,68.0,0.0,0.0,0.0,0.0
강원영서,7,8,23.2,5.3,72.5,0.0,0.0,0.0,0.0
강원영서,7,9,24.1,4.2,71.8,0.0,0.0,0.0,0.0
강원영서,7,10,23.9,19.9,78.2,0.0,0.0,0.0,0.0
강원영서,7,11,25.3,8.1,74.5,0.0,0.0,0.0,0.0
강원영서,7,12,24.4,5.1,79.8,0.0,0.0,0.0,0.0
강원영서,7,13,24.2,5.0,77.8,0.0,0.0,0.0,0.0
강원영서,7,14,24.7,6.1,74.2,0.0,0.0,0.0,0.0
강원영서,7,15,24.1,6.9,75.5,0.0,0.0,0.0,0.0
강원영서,7,16,23.4,16.1,77.8,0.0,0.0,0.0,0.0
강원영서,7,17,24.0,1.4,74.8,0.0,0.0,0.0,0.0
강원영서,7,18,25.0,0.3,72.8,0.0,0.0,0.0,0.0
강원영서,7,19,25.4,2.0,76.5,0.0,0.0,0.0,0.0
강원영서,7,20,26.3,1.0,74.3,0.0,0.0,0.0,0.0
강원영서,7,21,26.2,2.9,76.3,0.0,0.0,0.0,0.0
강원영서,7,22,26.5,6.3,77.0,0.0,0.0,0.0,0.0
강원영서,7,23,26.1,24.5,81.0,0.0,0.0,0.0,0.0
강원영서,7,24,25.8,14.4,83.2,0.0,0.0,0.0,0.0
강원영서,7,25,26.2,11.0,81.0,0.0,0.0,0.0,0.0
강원영서,7,26,26.4,12.8,76.8,0.0,0.0,0.0,0.0
강원영서,7,27,26.4,1.7,79.7,0.0,0.0,0.0,0.0
강원영서,7,28,26.3,7.6,81.0,0.0,0.0,0.0,0.0
강원영서,7,29,25.8,8.2,80.5,0.0,0.0,0.0,0.0
강원영서,7,30,27.4,0.9,74.8,0.0,0.0,0.0,0.0
강원영서,7,31,26.8,7.2,78.5,0.0,0.0,0.0,0.0
강원영서,8,1,27.2,10.1,77.5,0.0,0.0,0.0,0.0
강원영서,8,2,27.4,10.8,77.5,0.0,0.0,0.0,0.0
강원영서,8,3,27.9,17.7,73.0,0.0,0.0,0.0,0.0
강원영서,8,4,27.9,13.4,73.2,0.0,0.0,0.0,0.0
강원영서,8,5,28.0,10.7,73.7,0.0,0.0,0.0,0.0
강원영서,8,6,27.7,12.8,73.8,0.0,0.0,0.0,0.0
강원영서,8,7,27.0,11.0,78.0,0.0,0.0,0.0,0.0
강원영서,8,8,26.6,10.8,78.2,0.0,0.0,0.0,0.0
강원영서,8,9,26.3,12.1,79.8,0.0,0.0,0.0,0.0
강원영서,8,10,26.7,6.6,79.7,0.0,0.0,0.0,0.0
강원영서,8,11,26.8,14.8,74.5,0.0,0.0,0.0,0.0
강원영서,8,12,26.9,4.3,75.5,0.0,0.0,0.0,0.0
강원영서,8,13,27.1,2.6,75.7,0.0,0.0,0.0,0.0
강원영서,8,14,27.0,1.8,75.5,0.0,0.0,0.0,0.0
강원영서,8,15,25.8,21.0,81.2,0.0,0.0,0.0,0.0
강원영서,8,16,25.4,2.4,77.0,0.0,0.0,0.0,0.0
강원영서,8,17,25.1,1.9,73.7,0.0,0.0,0.0,0.0
강원영서,8,18,25.2,0.8,73.8,0.0,0.0,0.0,0.0
강원영서,8,19,25.5,0.2,74.3,0.0,0.0,0.0,0.0
강원영서,8,20,25.9,5.2,73.8,0.0,0.0,0.0,0.0
강원영서,8,21,25.1,8.4,78.2,0.0,0.0,0.0,0.0
강원영서,8,22,25.8,7.0,74.0,0.0,0.0,0.0,0.0
강원영서,8,23,25.5,7.1,74.2,0.0,0.0,0.0,0.0
강원영서,8,24,24.8,13.8,78.5,0.0,0.0,0.0,0.0
강원영서,8,25,24.4,4.0,74.5,0.0,0.0,0.0,0.0
강원영서,8,26,22.8,4.6,72.0,0.0,0.0,0.0,0.0
강원영서,8,27,22.7,10.9,76.0,0.0,0.0,0.0,0.0
강원영서,8,28,22.5,17.3,80.3,0.0,0.0,0.0,0.0
강원영서,8,29,21.8,21.1,81.5,0.0,0.0,0.0,0.0
강원영서,8,30,21.9,4.9,77.8,0.0,0.0,0.0,0.0
강원영서,8,31,21.9,3.9,75.7,0.0,0.0,0.0,0.0
강원영서,9,1,22.3,0.4,74.2,0.0,0.0,0.0,0.0
강원영서,9,2,21.9,6.6,77.8,0.0,0.0,0.0,0.0
강원영서,9,3,21.9,16.1,80.2,0.0,0.0,0.0,0.0
강원영서,9,4,22.5,3.4,76.3,0.0,0.0,0.0,0.0
강원영서,9,5,21.6,7.6,80.3,0.0,0.0,0.0,0.0
강원영서,9,6,21.3,3.0,80.3,0.0,0.0,0.0,0.0
강원영서,9,7,21.6,6.8,75.8,0.0,0.0,0.0,0.0
강원영서,9,8,21.4,1.7,72.3,0.0,0.0,0.0,0.0
강원영서,9,9,20.9,3.2,76.0,0.0,0.0,0.0,0.0
강원영서,9,10,21.2,6.9,77.3,0.0,0.0,0.0,0.0
강원영서,9,11,20.4,8.0,78.5,0.0,0.0,0.0,0.0
강원영서,9,12,19.7,3.8,77.0,0.0,0.0,0.0,0.0
강원영서,9,13,19.9,0.0,71.8,0.0,0.0,0.0,0.0
강원영서,9,14,20.3,0.1,76.5,0.0,0.0,0.0,0.0
강원영서,9,15,20.9,0.4,73.7,0.0,0.0,0.0,0.0
강원영서,9,16,20.3,1.5,74.2,0.0,0.0,0.0,0.0
강원영서,9,17,19.8,1.9,72.3,0.0,0.0,0.0,0.0
강원영서,9,18,19.3,0.0,70.3,0.0,0.0,0.0,0.0
강원영서,9,19,18.6,3.5,73.7,0.0,0.0,0.0,0.0
강원영서,9,20,17.7,2.5,71.3,0.0,0.0,0.0,0.0
강원영서,9,21,17.3,5.4,75.8,0.0,0.0,0.0,0.0
강원영서,9,22,18.1,3.7,72.5,0.0,0.0,0.0,0.0
강원영서,9,23,17.6,0.0,73.8,0.0,0.0,0.0,0.0
강원영서,9,24,18.0,0.1,73.8,0.0,0.0,0.0,0.0
강원영서,9,25,18.5,0.0,74.0,0.0,0.0,0.0,0.0
강원영서,9,26,18.9,0.0,74.3,0.0,0.0,0.0,0.0
강원영서,9,27,18.3,1.7,75.8,0.0,0.0,0.0,0.0
강원영서,9,28,18.1,0.0,71.8,0.0,0.0,0.0,0.0
강원영서,9,29,17.4,0.0,68.8,0.0,0.0,0.0,0.0
강원영서,9,30,17.8,0.0,71.0,0.0,0.0,0.0,0.0
강원영서,10,1,17.0,5.1,78.2,0.0,0.0,0.0,0.0
강원영서,10,2,17.0,6.6,78.3,0.0,0.0,0.0,0.0
강원영서,10,3,18.0,8.1,76.2,0.0,0.0,0.0,0.0
강원영서,10,4,16.8,0.0,71.3,0.0,0.0,0.0,0.0
강원영서,10,5,15.3,6.3,77.2,0.0,0.0,0.0,0.0
강원영서,10,6,15.4,9.1,77.2,0.0,0.0,0.0,0.0
강원영서,10,7,16.2,1.8,78.0,0.0,0.0,0.0,0.0
강원영서,10,8,15.6,0.8,70.8,0.0,0.0,0.0,0.0
강원영서,10,9,14.0,0.1,67.0,0.0,0.0,0.0,0.0
강원영서,10,10,13.2,2.2,75.2,0.0,0.0,0.0,0.0
강원영서,10,11,12.6,4.0,76.3,0.0,0.0,0.0,0.0
강원영서,10,12,12.5,0.0,73.3,0.0,0.0,0.0,0.0
강원영서,10,13,12.1,0.0,73.5,0.0,0.0,0.0,0.0
강원영서,10,14,12.2,0.0,72.5,0.0,0.0,0.0,0.0
강원영서,10,15,12.7,0.0,72.2,0.0,0.0,0.0,0.0
강원영서,10,16,12.6,0.2,77.7,0.0,0.0,0.0,0.0
강원영서,10,17,13.1,0.0,75.2,0.0,0.0,0.0,0.0
강원영서,10,18,12.9,0.9,77.7,0.0,0.0,0.0,0.0
강원영서,10,19,13.6,0.0,75.8,0.0,0.0,0.0,0.0
강원영서,10,20,13.2,0.0,74.7,0.0,0.0,0.0,0.0
강원영서,10,21,13.2,0.0,74.2,0.0,0.0,0.0,0.0
강원영서,10,22,13.5,0.0,69.7,0.0,0.0,0.0,0.0
강원영서,10,23,11.5,0.7,71.5,0.0,0.0,0.0,0.0
강원영서,10,24,11.5,0.3,69.3,0.0,0.0,0.0,0.0
강원영서,10,25,11.5,4.9,73.5,0.0,0.0,0.0,0.0
강원영서,10,26,11.0,0.9,76.2,0.0,0.0,0.0,0.0
강원영서,10,27,11.0,2.2,69.2,0.0,0.0,0.0,0.0
강원영서,10,28,10.4,2.2,70.2,0.0,0.0,0.0,0.0
강원영서,10,29,8.8,0.5,63.8,0.0,0.0,0.0,0.0
강원영서,10,30,6.1,0.0,61.5,0.0,0.0,0.0,0.0
강원영서,10,31,7.1,0.0,66.3,0.0,0.0,0.0,0.0
강원영서,11,1,7.9,0.2,69.3,0.0,0.0,0.0,0.0
강원영서,11,2,8.6,0.2,69.2,0.0,0.0,0.0,0.0
강원영서,11,3,8.6,0.9,67.3,0.0,0.0,0.0,0.0
강원영서,11,4,7.5,0.0,66.7,0.0,0.0,0.0,0.0
강원영서,11,5,8.9,0.0,69.8,0.0,0.0,0.0,0.0
강원영서,11,6,10.1,0.4,70.3,0.0,0.0,0.0,0.0
강원영서,11,7,11.1,5.3,74.2,0.0,0.0,0.0,0.0
강원영서,11,8,9.2,9.0,67.8,0.0,0.0,0.0,0.0
강원영서,11,9,6.9,1.6,65.8,0.0,0.0,0.0,0.0
강원영서,11,10,7.3,2.3,70.8,0.0,0.0,0.0,0.0
강원영서,11,11,7.3,0.3,71.5,0.0,0.0,0.0,0.0
강원영서,11,12,7.0,0.0,72.7,0.0,0.0,0.0,0.0
강원영서,11,13,8.1,5.0,78.3,0.0,0.0,0.0,0.0
강원영서,11,14,7.7,1.9,69.8,0.0,0.0,0.0,0.0
강원영서,11,15,6.5,1.1,69.7,0.0,0.0,0.0,0.0
강원영서,11,16,6.0,1.7,73.2,0.0,0.0,0.0,0.0
강원영서,11,17,7.0,4.8,73.5,0.0,0.0,0.0,0.0
강원영서,11,18,6.8,4.2,68.3,0.0,0.0,0.0,0.0
강원영서,11,19,6.5,7.5,65.3,0.0,0.0,0.0,0.0
강원영서,11,20,4.4,0.0,65.7,0.0,0.0,0.0,0.0
강원영서,11,21,4.3,0.2,70.7,0.0,0.0,0.0,0.0
강원영서,11,22,4.7,1.6,66.8,0.0,0.0,0.0,0.0
강원영서,11,23,2.6,1.6,62.8,0.0,0.0,0.0,0.0
강원영서,11,24,2.4,0.9,68.5,0.0,0.0,0.0,0.0
강원영서,11,25,1.9,3.7,77.0,0.0,0.0,0.0,0.0
강원영서,11,26,1.8,0.2,78.0,0.0,0.0,0.0,0.0
강원영서,11,27,1.8,0.0,75.7,0.0,0.0,0.0,0.0
강원영서,11,28,1.7,0.0,71.3,0.0,0.0,0.0,0.0
강원영서,11,29,1.2,0.6,68.7,0.0,0.0,0.0,0.0
강원영서,11,30,1.4,0.1,62.3,0.0,0.0,0.0,0.0
강원영서,12,1,1.4,0.5,62.0,0.0,0.0,0.0,0.0
강원영서,12,2,1.1,1.9,64.3,0.0,0.0,0.0,0.0
강원영서,12,3,1.3,1.9,72.2,0.0,0.0,0.0,0.0
강원영서,12,4,1.3,1.3,64.7,0.0,0.0,0.0,0.0
강원영서,12,5,-0.1,0.1,56.5,10.0,0.0,0.0,5.0
강원영서,12,6,-0.7,0.4,63.3,0.0,0.0,0.0,0.0
강원영서,12,7,-1.3,0.1,61.3,0.0,0.0,0.0,0.0
강원영서,12,8,-2.4,0.1,62.5,0.0,0.0,0.0,0.0
강원영서,12,9,-1.7,0.5,66.2,0.0,0.0,0.0,0.0
강원영서,12,10,0.6,1.1,73.0,0.0,0.0,0.0,0.0
강원영서,12,11,-0.1,0.2,64.5,10.0,0.0,0.0,5.0
강원영서,12,12,-2.5,0.0,61.7,0.0,0.0,0.0,0.0
강원영서,12,13,-2.4,0.7,68.8,0.0,0.0,0.0,0.0
강원영서,12,14,-3.3,1.1,73.5,0.0,0.0,0.0,0.0
강원영서,12,15,-3.0,0.0,65.5,0.0,0.0,0.0,0.0
강원영서,12,16,-3.5,0.0,59.8,0.0,0.0,0.0,0.0
강원영서,12,17,-2.6,0.5,63.7,0.0,0.0,0.0,0.0
강원영서,12,18,-1.5,0.2,73.2,0.0,0.0,0.0,0.0
강원영서,12,19,-1.7,0.0,67.0,0.0,0.0,0.0,0.0
강원영서,12,20,-2.4,0.0,69.0,0.0,0.0,0.0,0.0
강원영서,12,21,-0.5,3.6,74.8,0.0,0.0,0.0,0.0
강원영서,12,22,1.9,4.5,77.0,0.0,0.0,0.0,0.0
강원영서,12,23,1.7,0.5,76.5,0.0,0.0,0.0,0.0
강원영서,12,24,-0.1,2.0,72.3,10.0,0.0,0.0,5.0
강원영서,12,25,-1.5,0.0,64.0,0.0,0.0,0.0,0.0
강원영서,12,26,-0.2,0.3,65.2,0.0,0.0,0.0,0.0
강원영서,12,27,-3.6,0.3,54.5,0.0,0.0,0.0,0.0
강원영서,12,28,-4.2,0.0,60.5,0.0,0.0,0.0,0.0
강원영서,12,29,-3.2,0.2,63.3,0.0,0.0,0.0,0.0
강원영서,12,30,-3.8,0.3,64.8,0.0,0.0,0.0,0.0
강원영서,12,31,-4.1,0.3,61.2,0.0,0.0,0.0,0.0
경상남도,1,1,0.4,0.0,54.0,10.0,10.0,10.0,10.0
경상남도,1,2,1.8,0.0,59.5,10.0,10.0,10.0,10.0
경상남도,1,3,2.0,0.0,52.2,10.0,10.0,10.0,10.0
경상남도,1,4,3.1,0.0,52.7,10.0,10.0,10.0,10.0
경상남도,1,5,3.3,0.8,56.8,10.0,0.0,10.0,8.0
경상남도,1,6,3.1,4.2,55.0,10.0,0.0,10.0,8.0
경상남도,1,7,3.0,6.0,58.2,10.0,0.0,10.0,8.0
경상남도,1,8,3.4,1.0,60.8,10.0,0.0,10.0,8.0
경상남도,1,9,2.1,0.0,52.7,10.0,10.0,10.0,10.0
경상남도,1,10,1.4,0.1,53.7,10.0,0.0,10.0,8.0
경상남도,1,11,0.6,0.0,49.5,10.0,10.0,10.0,10.0
경상남도,1,12,0.6,0.7,54.0,10.0,0.0,10.0,8.0
경상남도,1,13,0.8,0.0,58.2,10.0,10.0,10.0,10.0
경상남도,1,14,0.8,0.2,57.7,10.0,0.0,10.0,8.0
경상남도,1,15,1.8,0.1,56.5,10.0,0.0,10.0,8.0
경상남도,1,16,1.2,2.6,57.5,10.0,0.0,10.0,8.0
경상남도,1,17,2.2,1.8,59.2,10.0,0.0,10.0,8.0
경상남도,1,18,2.3,0.1,54.7,10.0,0.0,10.0,8.0
경상남도,1,19,2.0,0.1,52.7,10.0,0.0,10.0,8.0
