시도,시군구,year,month,철새수
충청북도,음성군,2019,2,3280
충청북도,음성군,2019,3,1480
충청북도,음성군,2019,10,837
충청북도,음성군,2019,11,2222
충청북도,음성군,2019,12,3698
충청북도,음성군,2020,1,3202
충청북도,음성군,2020,2,2271
충청북도,음성군,2020,3,1013
충청북도,음성군,2020,10,1139
충청북도,음성군,2020,11,3948
충청북도,음성군,2020,12,3869
충청북도,음성군,2021,1,4042
충청북도,음성군,2021,2,2103
충청북도,음성군,2021,3,1403
전라북도,장수군,2014,10,0
전라북도,장수군,2014,11,0
전라북도,장수군,2014,12,2546
전라북도,장수군,2015,1,0
전라북도,장수군,2015,2,0
전라북도,장수군,2015,3,0
전라북도,장수군,2015,10,0
전라북도,장수군,2015,11,0
전라북도,장수군,2015,12,3964
전라북도,장수군,2016,1,4168
전라북도,장수군,2016,2,0
전라북도,장수군,2016,3,0
전라북도,장수군,2016,10,0
전라북도,장수군,2016,11,0
전라북도,장수군,2016,12,2560
전라북도,장수군,2017,1,1595
전라북도,장수군,2017,2,0
전라북도,장수군,2017,3,0
전라북도,장수군,2017,10,0
전라북도,장수군,2017,11,0
전라북도,장수군,2017,12,2453
전라북도,장수군,2018,1,2007
전라북도,장수군,2018,2,2062
전라북도,장수군,2018,3,0
전라북도,장수군,2018,10,0
전라북도,장수군,2018,11,0
전라북도,장수군,2018,12,2553
전라북도,장수군,2019,1,2336
전라북도,장수군,2019,2,0
전라북도,장수군,2019,3,0
전라북도,장수군,2019,10,0
전라북도,장수군,2019,11,0
전라북도,장수군,2019,12,4047
전라북도,장수군,2020,1,4635
전라북도,장수군,2020,2,0
전라북도,장수군,2020,3,0
전라북도,장수군,2020,10,0
전라북도,장수군,2020,11,0
전라북도,장수군,2020,12,2910
전라북도,장수군,2021,1,2787
전라북도,장수군,2021,2,0
전라북도,장수군,2021,3,0
충청남도,논산시,2014,10,0
충청남도,논산시,2014,11,0
충청남도,논산시,2014,12,6242
충청남도,논산시,2015,1,0
충청남도,논산시,2015,2,0
충청남도,논산시,2015,3,0
충청남도,논산시,2015,10,0
충청남도,논산시,2015,11,0
충청남도,논산시,2015,12,4958
충청남도,논산시,2016,1,7637
충청남도,논산시,2016,2,0
충청남도,논산시,2016,3,0
충청남도,논산시,2016,10,0
충청남도,논산시,2016,11,0
충청남도,논산시,2016,12,4078
충청남도,논산시,2017,1,6151
충청남도,논산시,2017,2,0
충청남도,논산시,2017,3,0
충청남도,논산시,2017,10,266
충청남도,논산시,2017,11,1244
충청남도,논산시,2017,12,3373
충청남도,논산시,2018,1,6695
충청남도,논산시,2018,2,4004
충청남도,논산시,2018,3,1861
충청남도,논산시,2018,10,1047
충청남도,논산시,2018,11,3080
충청남도,논산시,2018,12,4813
충청남도,논산시,2019,1,5890
충청남도,논산시,2019,2,5727
충청남도,논산시,2019,3,19286
충청남도,논산시,2019,10,851
충청남도,논산시,2019,11,2420
충청남도,논산시,2019,12,6546
충청남도,논산시,2020,1,7706
충청남도,논산시,2020,2,6106
충청남도,논산시,2020,3,7562
충청남도,논산시,2020,10,3016
충청남도,논산시,2020,11,4643
충청남도,논산시,2020,12,3903
충청남도,논산시,2021,1,4832
충청남도,논산시,2021,2,55205
충청남도,논산시,2021,3,2047
세종특별자치시,장군면,2014,10,0
세종특별자치시,장군면,2014,11,0
세종특별자치시,장군면,2014,12,6242
세종특별자치시,장군면,2015,1,0
세종특별자치시,장군면,2015,2,0
세종특별자치시,장군면,2015,3,0
세종특별자치시,장군면,2015,10,0
세종특별자치시,장군면,2015,11,0
세종특별자치시,장군면,2015,12,4958
세종특별자치시,장군면,2016,1,7637
세종특별자치시,장군면,2016,2,0
세종특별자치시,장군면,2016,3,0
세종특별자치시,장군면,2016,10,0
세종특별자치시,장군면,2016,11,0
세종특별자치시,장군면,2016,12,4078
세종특별자치시,장군면,2017,1,6151
세종특별자치시,장군면,2017,2,0
세종특별자치시,장군면,2017,3,0
세종특별자치시,장군면,2017,10,266
세종특별자치시,장군면,2017,11,1244
세종특별자치시,장군면,2017,12,3373
세종특별자치시,장군면,2018,1,6695
세종특별자치시,장군면,2018,2,4004
세종특별자치시,장군면,2018,3,1861
세종특별자치시,장군면,2018,10,1047
세종특별자치시,장군면,2018,11,3080
세종특별자치시,장군면,2018,12,4813
세종특별자치시,장군면,2019,1,5890
세종특별자치시,장군면,2019,2,5727
세종특별자치시,장군면,2019,3,19286
세종특별자치시,장군면,2019,10,851
세종특별자치시,장군면,2019,11,2420
세종특별자치시,장군면,2019,12,6546
세종특별자치시,장군면,2020,1,7706
세종특별자치시,장군면,2020,2,6106
세종특별자치시,장군면,2020,3,7562
세종특별자치시,장군면,2020,10,3016
세종특별자치시,장군면,2020,11,4643
세종특별자치시,장군면,2020,12,3903
세종특별자치시,장군면,2021,1,4832
세종특별자치시,장군면,2021,2,55205
세종특별자치시,장군면,2021,3,2047
세종특별자치시,장군면,2014,10,0
세종특별자치시,장군면,2014,11,0
세종특별자치시,장군면,2014,12,1149
세종특별자치시,장군면,2015,1,0
세종특별자치시,장군면,2015,2,0
세종특별자치시,장군면,2015,3,0
세종특별자치시,장군면,2015,10,0
세종특별자치시,장군면,2015,11,0
세종특별자치시,장군면,2015,12,935
세종특별자치시,장군면,2016,1,1362
세종특별자치시,장군면,2016,2,0
세종특별자치시,장군면,2016,3,0
세종특별자치시,장군면,2016,10,0
세종특별자치시,장군면,2016,11,0
세종특별자치시,장군면,2016,12,2238
세종특별자치시,장군면,2017,1,2175
세종특별자치시,장군면,2017,2,1024
세종특별자치시,장군면,2017,3,1156
세종특별자치시,장군면,2017,10,270
세종특별자치시,장군면,2017,11,1515
세종특별자치시,장군면,2017,12,2279
세종특별자치시,장군면,2018,1,1395
세종특별자치시,장군면,2018,2,748
세종특별자치시,장군면,2018,3,822
세종특별자치시,장군면,2018,10,258
세종특별자치시,장군면,2018,11,560
세종특별자치시,장군면,2018,12,1777
세종특별자치시,장군면,2019,1,5184
세종특별자치시,장군면,2019,2,3294
세종특별자치시,장군면,2019,3,810
세종특별자치시,장군면,2019,10,353
세종특별자치시,장군면,2019,11,895
세종특별자치시,장군면,2019,12,1987
세종특별자치시,장군면,2020,1,2850
세종특별자치시,장군면,2020,2,2489
세종특별자치시,장군면,2020,3,863
세종특별자치시,장군면,2020,10,369
세종특별자치시,장군면,2020,11,741
세종특별자치시,장군면,2020,12,9904
세종특별자치시,장군면,2021,1,3406
세종특별자치시,장군면,2021,2,1496
세종특별자치시,장군면,2021,3,734
충청남도,서산시,2014,10,0
충청남도,서산시,2014,11,0
충청남도,서산시,2014,12,2515
충청남도,서산시,2015,1,0
충청남도,서산시,2015,2,0
충청남도,서산시,2015,3,0
충청남도,서산시,2015,10,0
충청남도,서산시,2015,11,0
충청남도,서산시,2015,12,2911
충청남도,서산시,2016,1,5422
충청남도,서산시,2016,2,0
충청남도,서산시,2016,3,0
충청남도,서산시,2016,10,0
충청남도,서산시,2016,11,0
충청남도,서산시,2016,12,9963
충청남도,서산시,2017,1,2242
충청남도,서산시,2017,2,2576
충청남도,서산시,2017,3,1292
충청남도,서산시,2017,10,268
충청남도,서산시,2017,11,1472
충청남도,서산시,2017,12,11082
충청남도,서산시,2018,1,11970
충청남도,서산시,2018,2,4103
충청남도,서산시,2018,3,1601
충청남도,서산시,2018,10,403
충청남도,서산시,2018,11,1122
충청남도,서산시,2018,12,6369
충청남도,서산시,2019,1,4464
충청남도,서산시,2019,2,2691
충청남도,서산시,2019,3,1217
충청남도,서산시,2019,10,408
충청남도,서산시,2019,11,1373
충청남도,서산시,2019,12,2123
충청남도,서산시,2020,1,3680
충청남도,서산시,2020,2,4790
충청남도,서산시,2020,3,3046
충청남도,서산시,2020,10,459
충청남도,서산시,2020,11,0
충청남도,서산시,2020,12,2421
충청남도,서산시,2021,1,4128
충청남도,서산시,2021,2,0
충청남도,서산시,2021,3,0
충청남도,서산시,2014,10,0
충청남도,서산시,2014,11,0
충청남도,서산시,2014,12,2137
충청남도,서산시,2015,1,0
충청남도,서산시,2015,2,0
충청남도,서산시,2015,3,0
충청남도,서산시,2015,10,0
충청남도,서산시,2015,11,0
충청남도,서산시,2015,12,589
충청남도,서산시,2016,1,1385
충청남도,서산시,2016,2,0
충청남도,서산시,2016,3,0
충청남도,서산시,2016,10,0
충청남도,서산시,2016,11,0
충청남도,서산시,2016,12,2782
충청남도,서산시,2017,1,1222
충청남도,서산시,2017,2,777
충청남도,서산시,2017,3,411
충청남도,서산시,2017,10,0
충청남도,서산시,2017,11,0
충청남도,서산시,2017,12,1829
충청남도,서산시,2018,1,1759
충청남도,서산시,2018,2,1058
충청남도,서산시,2018,3,0
충청남도,서산시,2018,10,0
충청남도,서산시,2018,11,0
충청남도,서산시,2018,12,6005
충청남도,서산시,2019,1,2715
충청남도,서산시,2019,2,0
충청남도,서산시,2019,3,0
충청남도,서산시,2019,10,0
충청남도,서산시,2019,11,0
충청남도,서산시,2019,12,3584
충청남도,서산시,2020,1,2383
충청남도,서산시,2020,2,0
충청남도,서산시,2020,3,0
충청남도,서산시,2020,10,0
충청남도,서산시,2020,11,0
충청남도,서산시,2020,12,3131
충청남도,서산시,2021,1,3004
충청남도,서산시,2021,2,0
충청남도,서산시,2021,3,0
충청남도,태안군,2014,10,0
충청남도,태안군,2014,11,0
충청남도,태안군,2014,12,2969
충청남도,태안군,2015,1,0
충청남도,태안군,2015,2,0
충청남도,태안군,2015,3,0
충청남도,태안군,2015,10,0
충청남도,태안군,2015,11,0
충청남도,태안군,2015,12,3553
충청남도,태안군,2016,1,4075
충청남도,태안군,2016,2,0
충청남도,태안군,2016,3,0
충청남도,태안군,2016,10,0
충청남도,태안군,2016,11,0
충청남도,태안군,2016,12,1507
충청남도,태안군,2017,1,1962
충청남도,태안군,2017,2,2208
충청남도,태안군,2017,3,988
충청남도,태안군,2017,10,261
충청남도,태안군,2017,11,915
충청남도,태안군,2017,12,1529
충청남도,태안군,2018,1,1317
충청남도,태안군,2018,2,975
충청남도,태안군,2018,3,1070
충청남도,태안군,2018,10,247
충청남도,태안군,2018,11,686
충청남도,태안군,2018,12,1026
충청남도,태안군,2019,1,1332
충청남도,태안군,2019,2,1326
충청남도,태안군,2019,3,828
충청남도,태안군,2019,10,426
충청남도,태안군,2019,11,1458
충청남도,태안군,2019,12,2017
충청남도,태안군,2020,1,1362
충청남도,태안군,2020,2,2736
충청남도,태안군,2020,3,2834
충청남도,태안군,2020,10,390
충청남도,태안군,2020,11,0
충청남도,태안군,2020,12,3285
충청남도,태안군,2021,1,1829
충청남도,태안군,2021,2,0
충청남도,태안군,2021,3,0
충청남도,논산시,2014,10,0
충청남도,논산시,2014,11,0
충청남도,논산시,2014,12,6344
충청남도,논산시,2015,1,0
충청남도,논산시,2015,2,0
충청남도,논산시,2015,3,0
충청남도,논산시,2015,10,0
충청남도,논산시,2015,11,0
충청남도,논산시,2015,12,17444
충청남도,논산시,2016,1,11164
충청남도,논산시,2016,2,0
충청남도,논산시,2016,3,0
충청남도,논산시,2016,10,0
충청남도,논산시,2016,11,0
충청남도,논산시,2016,12,2803
충청남도,논산시,2017,1,2701
충청남도,논산시,2017,2,2318
충청남도,논산시,2017,3,0
충청남도,논산시,2017,10,0
충청남도,논산시,2017,11,0
충청남도,논산시,2017,12,3168
충청남도,논산시,2018,1,4169
충청남도,논산시,2018,2,1205
충청남도,논산시,2018,3,0
충청남도,논산시,2018,10,0
충청남도,논산시,2018,11,0
충청남도,논산시,2018,12,2928
충청남도,논산시,2019,1,2319
충청남도,논산시,2019,2,0
충청남도,논산시,2019,3,0
충청남도,논산시,2019,10,0
충청남도,논산시,2019,11,0
충청남도,논산시,2019,12,5663
충청남도,논산시,2020,1,4845
충청남도,논산시,2020,2,0
충청남도,논산시,2020,3,0
충청남도,논산시,2020,10,0
충청남도,논산시,2020,11,0
충청남도,논산시,2020,12,2256
충청남도,논산시,2021,1,1313
충청남도,논산시,2021,2,0
충청남도,논산시,2021,3,0
전라북도,완주군,2014,10,0
전라북도,완주군,2014,11,0
전라북도,완주군,2014,12,1703
전라북도,완주군,2015,1,0
전라북도,완주군,2015,2,0
전라북도,완주군,2015,3,0
전라북도,완주군,2015,10,0
전라북도,완주군,2015,11,0
전라북도,완주군,2015,12,1450
전라북도,완주군,2016,1,2440
전라북도,완주군,2016,2,0
전라북도,완주군,2016,3,0
전라북도,완주군,2016,10,0
전라북도,완주군,2016,11,0
전라북도,완주군,2016,12,1436
전라북도,완주군,2017,1,2536
전라북도,완주군,2017,2,0
전라북도,완주군,2017,3,0
전라북도,완주군,2017,10,0
전라북도,완주군,2017,11,0
전라북도,완주군,2017,12,2016
전라북도,완주군,2018,1,1391
전라북도,완주군,2018,2,1565
전라북도,완주군,2018,3,0
전라북도,완주군,2018,10,0
전라북도,완주군,2018,11,0
전라북도,완주군,2018,12,519
전라북도,완주군,2019,1,896
전라북도,완주군,2019,2,0
전라북도,완주군,2019,3,0
전라북도,완주군,2019,10,0
전라북도,완주군,2019,11,0
전라북도,완주군,2019,12,823
전라북도,완주군,2020,1,1240
전라북도,완주군,2020,2,0
전라북도,완주군,2020,3,0
전라북도,완주군,2020,10,0
전라북도,완주군,2020,11,0
전라북도,완주군,2020,12,408
전라북도,완주군,2021,1,354
전라북도,완주군,2021,2,0
전라북도,완주군,2021,3,0
충청남도,서천군,2014,10,2085
충청남도,서천군,2014,11,8512
충청남도,서천군,2014,12,3938
충청남도,서천군,2015,1,12701
충청남도,서천군,2015,2,34815
충청남도,서천군,2015,3,7496
충청남도,서천군,2015,10,1638
충청남도,서천군,2015,11,2903
충청남도,서천군,2015,12,3762
충청남도,서천군,2016,1,7740
충청남도,서천군,2016,2,10075
충청남도,서천군,2016,3,11684
충청남도,서천군,2016,10,4348
충청남도,서천군,2016,11,6559
충청남도,서천군,2016,12,14822
충청남도,서천군,2017,1,10612
충청남도,서천군,2017,2,3290
충청남도,서천군,2017,3,8969
충청남도,서천군,2017,10,0
충청남도,서천군,2017,11,0
충청남도,서천군,2017,12,9432
충청남도,서천군,2018,1,12537
충청남도,서천군,2018,2,18827
충청남도,서천군,2018,3,0
충청남도,서천군,2018,10,0
충청남도,서천군,2018,11,0
충청남도,서천군,2018,12,10354
충청남도,서천군,2019,1,16989
충청남도,서천군,2019,2,0
충청남도,서천군,2019,3,0
충청남도,서천군,2019,10,0
충청남도,서천군,2019,11,0
충청남도,서천군,2019,12,18951
충청남도,서천군,2020,1,20399
충청남도,서천군,2020,2,0
충청남도,서천군,2020,3,0
충청남도,서천군,2020,10,0
충청남도,서천군,2020,11,13860
충청남도,서천군,2020,12,19812
충청남도,서천군,2021,1,33089
충청남도,서천군,2021,2,27047
충청남도,서천군,2021,3,22690
충청남도,서천군,2014,10,616
충청남도,서천군,2014,11,2891
충청남도,서천군,2014,12,1348
충청남도,서천군,2015,1,4147
충청남도,서천군,2015,2,9208
충청남도,서천군,2015,3,4766
충청남도,서천군,2015,10,728
충청남도,서천군,2015,11,1232
충청남도,서천군,2015,12,5385
충청남도,서천군,2016,1,3618
충청남도,서천군,2016,2,3311
충청남도,서천군,2016,3,4320
충청남도,서천군,2016,10,82
충청남도,서천군,2016,11,1585
충청남도,서천군,2016,12,6907
