지역명,일시,평균기온(℃),평균일강수량(mm),평균습도(%rh)
강원영서,2017-09-22,17.3,0,76
강원영서,2017-09-21,16.3,0,74
강원영서,2017-09-20,17.1,0,66
강원영서,2017-09-19,18.7,18.3,83
강원영서,2017-09-18,18.6,0,74
강원영서,2017-09-17,19.1,0,72
강원영서,2017-09-16,18.2,0,70
강원영서,2017-09-15,18.9,0,64
강원영서,2017-09-14,18.8,0,70
강원영서,2017-09-13,18.3,0,68
강원영서,2017-09-12,19.4,0,79
강원영서,2017-09-11,19.2,16,86
강원영서,2017-09-10,21.6,0.1,83
강원영서,2017-09-09,21.2,0,80
강원영서,2017-09-08,21.7,0,76
강원영서,2017-09-07,20.9,0,79
강원영서,2017-09-06,19.1,0.9,85
강원영서,2017-09-05,18.9,0.1,81
강원영서,2017-09-04,21.1,0,69
강원영서,2017-09-03,20.2,0,70
강원영서,2017-09-02,20.1,0,68
강원영서,2017-09-01,20,0,69
강원영서,2017-08-31,19.4,0,71
강원영서,2017-08-30,17.2,0,75
강원영서,2017-08-29,19.5,0.1,73
강원영서,2017-08-28,20.4,13.9,82
강원영서,2017-08-27,19.7,0,78
강원영서,2017-08-26,20.7,0,66
강원영서,2017-08-25,23.7,0,70
강원영서,2017-08-24,25.8,47,86
강원영서,2017-08-23,25.2,41,90
강원영서,2017-08-22,25.6,1.9,81
강원영서,2017-08-21,23.9,45.1,89
강원영서,2017-08-20,22.7,30.1,91
강원영서,2017-08-19,24.1,1.5,82
강원영서,2017-08-18,23.6,4.9,84
강원영서,2017-08-17,22.8,8.1,85
강원영서,2017-08-16,22.6,0.7,81
강원영서,2017-08-15,21.4,57,91
강원영서,2017-08-14,23.2,0.5,78
강원영서,2017-08-13,23.8,0,70
강원영서,2017-08-12,24.7,0,72
강원영서,2017-08-11,24.6,12,78
강원영서,2017-08-10,23.6,26.2,94
강원영서,2017-08-09,24.9,11.6,82
강원영서,2017-08-08,25.9,1.8,74
강원영서,2017-08-07,27.5,1.6,74
강원영서,2017-08-06,28.4,0.7,75
강원영서,2017-08-05,29.2,4.5,70
강원영서,2017-08-04,27.8,0,70
강원영서,2017-08-03,27.4,0,65
강원영서,2017-08-02,27.8,0,72
강원영서,2017-08-01,26.9,0.7,76
강원영서,2017-07-31,24.2,8,88
강원영서,2017-07-30,25.8,0,74
강원영서,2017-07-29,25.4,0.2,76
강원영서,2017-07-28,23.9,17.2,93
강원영서,2017-07-27,24.8,0.5,73
강원영서,2017-07-26,26.2,0,65
강원영서,2017-07-25,27.2,1.7,71
강원영서,2017-07-24,25.6,5.2,89
강원영서,2017-07-23,25.1,45.3,94
강원영서,2017-07-22,25.8,30.1,90
강원영서,2017-07-21,28.5,0.8,78
강원영서,2017-07-20,28.4,0,73
강원영서,2017-07-19,27.1,0,78
강원영서,2017-07-18,25.9,0.3,81
강원영서,2017-07-17,26.1,0.2,81
강원영서,2017-07-16,25.1,24.9,84
강원영서,2017-07-15,24.2,25.5,91
강원영서,2017-07-14,26,6.3,81
강원영서,2017-07-13,26.2,0,75
강원영서,2017-07-12,26.6,0,75
강원영서,2017-07-11,25.5,25.7,79
강원영서,2017-07-10,24.1,96.2,94
강원영서,2017-07-09,26.6,13.6,81
강원영서,2017-07-08,25.3,24.9,88
강원영서,2017-07-07,26,17.7,79
강원영서,2017-07-06,26.8,0,67
강원영서,2017-07-05,26.2,0.1,68
강원영서,2017-07-04,25.9,23.3,75
강원영서,2017-07-03,24.1,75.3,87
강원영서,2017-07-02,23.9,87.5,92
강원영서,2017-07-01,24.1,4.3,72
강원영서,2017-06-30,25.3,0,63
강원영서,2017-06-29,25.3,10.2,68
강원영서,2017-06-28,25,0.3,70
강원영서,2017-06-27,23.6,7.7,70
강원영서,2017-06-26,22.4,4.5,71
강원영서,2017-06-25,21.9,5.6,76
강원영서,2017-06-24,23.3,15.2,68
강원영서,2017-06-23,26,0,54
강원영서,2017-06-22,24.1,0,56
강원영서,2017-06-21,24.7,2.2,52
강원영서,2017-06-20,25.2,0,48
강원영서,2017-06-19,24.5,0,49
강원영서,2017-06-18,25,0,51
강원영서,2017-06-17,24.3,0,53
강원영서,2017-06-16,23.5,0,56
강원영서,2017-06-15,22.2,0,56
강원영서,2017-06-14,19.9,0,65
강원영서,2017-06-13,18,5.9,70
강원영서,2017-06-12,19.3,0,51
강원영서,2017-06-11,19.2,0,49
강원영서,2017-06-10,20.3,1.1,51
강원영서,2017-06-09,19.9,0.9,65
강원영서,2017-06-08,19.8,0,62
강원영서,2017-06-07,16.9,9.2,91
강원영서,2017-06-06,17.4,9.9,67
강원영서,2017-06-05,20.6,0,48
강원영서,2017-06-04,19.3,0.9,47
강원영서,2017-06-03,19.3,0,44
강원영서,2017-06-02,18.8,0.1,49
강원영서,2017-06-01,19.7,4,62
강원영서,2017-05-31,20.6,0,47
강원영서,2017-05-30,22.3,0,50
강원영서,2017-05-29,23,0,58
강원영서,2017-05-28,20.1,0,55
강원영서,2017-05-27,18.2,0,52
강원영서,2017-05-26,15.4,0,50
강원영서,2017-05-25,18.3,0,52
강원영서,2017-05-24,20.5,3.7,64
강원영서,2017-05-23,18.6,5.2,70
강원영서,2017-05-22,20.2,0,55
강원영서,2017-05-21,20.9,0,48
강원영서,2017-05-20,20.9,0,45
강원영서,2017-05-19,20.4,0,46
강원영서,2017-05-18,19.3,0,57
강원영서,2017-05-17,16.8,1.1,68
강원영서,2017-05-16,16.2,0,64
강원영서,2017-05-15,14.8,0,60
강원영서,2017-05-14,15.6,0,48
강원영서,2017-05-13,16.9,11.2,72
강원영서,2017-05-12,17.4,2.7,82
강원영서,2017-05-11,17.5,0.1,70
강원영서,2017-05-10,15.9,1.1,74
강원영서,2017-05-09,16.1,1.9,69
강원영서,2017-05-08,17.2,0,44
강원영서,2017-05-07,15.7,0,34
강원영서,2017-05-06,15,0,28
강원영서,2017-05-05,21.3,0,49
강원영서,2017-05-04,19.7,0,46
강원영서,2017-05-03,19.7,0,44
강원영서,2017-05-02,18.5,0,44
강원영서,2017-05-01,19,0,36
강원영서,2017-04-30,18.7,0,44
강원영서,2017-04-29,15.9,0,42
강원영서,2017-04-28,14.1,0,43
강원영서,2017-04-27,12.2,0,37
강원영서,2017-04-26,14.9,0,32
강원영서,2017-04-25,16.6,0,41
강원영서,2017-04-24,14.2,0,39
강원영서,2017-04-23,13.9,0,43
강원영서,2017-04-22,13.5,0.6,50
강원영서,2017-04-21,12.4,0.4,56
강원영서,2017-04-20,12.1,0.4,54
강원영서,2017-04-19,12.7,0,44
강원영서,2017-04-18,10.7,10.1,81
강원영서,2017-04-17,13.3,7.9,69
강원영서,2017-04-16,17.5,0,51
강원영서,2017-04-15,16,0,59
강원영서,2017-04-14,13,3.8,59
강원영서,2017-04-13,11.8,0,41
강원영서,2017-04-12,11.3,0,23
강원영서,2017-04-11,13.8,1.5,43
강원영서,2017-04-10,13.5,0,35
강원영서,2017-04-09,12.8,2.8,58
강원영서,2017-04-08,15.9,0,60
강원영서,2017-04-07,15.5,0,63
강원영서,2017-04-06,13,5.8,77
강원영서,2017-04-05,10.8,13.2,69
강원영서,2017-04-04,12,0,45
강원영서,2017-04-03,9.8,0,50
강원영서,2017-04-02,7.2,0,63
강원영서,2017-04-01,6.1,4.2,83
강원영서,2017-03-31,6.7,9.7,82
강원영서,2017-03-30,9.2,0,52
강원영서,2017-03-29,6.5,0,59
강원영서,2017-03-28,5,0,75
강원영서,2017-03-27,4.5,2,82
강원영서,2017-03-26,5.3,2.1,80
강원영서,2017-03-25,4.4,3,80
강원영서,2017-03-24,6.3,0,55
강원영서,2017-03-23,6.8,0,47
강원영서,2017-03-22,6.1,0,49
강원영서,2017-03-21,5.1,0.1,63
강원영서,2017-03-20,7.6,0,45
강원영서,2017-03-19,7.9,0,40
강원영서,2017-03-18,8.3,0,37
강원영서,2017-03-17,6.3,0,41
강원영서,2017-03-16,4.4,0,45
강원영서,2017-03-15,3.4,0,49
강원영서,2017-03-14,3.4,0,56
강원영서,2017-03-13,6.5,0,51
강원영서,2017-03-12,6.9,0,49
강원영서,2017-03-11,5.1,0,42
강원영서,2017-03-10,3.4,0,41
강원영서,2017-03-09,3.1,0,43
강원영서,2017-03-08,-0.1,0,46
강원영서,2017-03-07,-0.6,0,31
강원영서,2017-03-06,1.4,0.5,41
강원영서,2017-03-05,4.4,1.3,62
강원영서,2017-03-04,3.4,0,60
강원영서,2017-03-03,1.8,0,62
강원영서,2017-03-02,2.6,0.9,76
강원영서,2017-03-01,3.9,1.2,62
강원영서,2017-02-28,2.8,0,53
강원영서,2017-02-27,1.7,0,55
강원영서,2017-02-26,1.7,0,55
강원영서,2017-02-25,1.1,0,57
강원영서,2017-02-24,-1.1,0,54
강원영서,2017-02-23,0.2,0,56
강원영서,2017-02-22,0.9,4.5,78
강원영서,2017-02-21,-1.4,0,53
강원영서,2017-02-20,0.3,1.6,60
강원영서,2017-02-19,0,1.8,70
강원영서,2017-02-18,-1.8,0,44
강원영서,2017-02-17,4.5,4,53
강원영서,2017-02-16,4.1,0,61
강원영서,2017-02-15,-0.5,0,55
강원영서,2017-02-14,-1.4,0,59
강원영서,2017-02-13,-2.7,0,63
강원영서,2017-02-12,-4.3,0,57
강원영서,2017-02-11,-6.5,0,55
강원영서,2017-02-10,-6.3,0,44
강원영서,2017-02-09,-4.6,0,52
강원영서,2017-02-08,-2.1,0,60
강원영서,2017-02-07,-3.3,0,65
강원영서,2017-02-06,-1.4,0,56
강원영서,2017-02-05,1.3,0.4,76
강원영서,2017-02-04,-1.5,0,75
강원영서,2017-02-03,-1.8,0,68
강원영서,2017-02-02,-5.7,0,59
강원영서,2017-02-01,-5.6,0,58
강원영서,2017-01-31,-7.1,0,70
강원영서,2017-01-30,-2.6,0.6,71
강원영서,2017-01-29,-0.3,6.7,79
강원영서,2017-01-28,-4.4,0,61
강원영서,2017-01-27,-1.6,3.6,57
강원영서,2017-01-26,-4.9,0,60
강원영서,2017-01-25,-8.3,0,60
강원영서,2017-01-24,-9.7,0,60
강원영서,2017-01-23,-10.4,0,59
강원영서,2017-01-22,-7.1,0.5,44
강원영서,2017-01-21,-6.1,0.1,75
강원영서,2017-01-20,-3.4,1.6,71
강원영서,2017-01-19,-2.4,0,67
강원영서,2017-01-18,-3.2,0,66
강원영서,2017-01-17,-5,0,57
강원영서,2017-01-16,-6.8,0,55
강원영서,2017-01-15,-9,0,50
강원영서,2017-01-14,-8.7,0,38
강원영서,2017-01-13,-5.1,0.1,39
강원영서,2017-01-12,-2,0,44
강원영서,2017-01-11,-4.2,0,36
강원영서,2017-01-10,-2.4,0,45
강원영서,2017-01-09,3.1,0.2,57
강원영서,2017-01-08,4.9,0.1,73
강원영서,2017-01-07,1.2,0,78
강원영서,2017-01-06,2.8,0,72
강원영서,2017-01-05,1.8,0,71
강원영서,2017-01-04,1.8,0,70
강원영서,2017-01-03,0.7,0,72
강원영서,2017-01-02,2.8,0.1,82
강원영서,2017-01-01,0.7,0,82
강원영서,2016-12-31,-0.6,0,73
강원영서,2016-12-30,-4.5,0,62
강원영서,2016-12-29,-3.6,0.1,51
강원영서,2016-12-28,-3.4,0,63
강원영서,2016-12-27,-0.6,1.7,73
강원영서,2016-12-26,1.6,0.6,91
강원영서,2016-12-25,0.8,0,79
강원영서,2016-12-24,-1.3,0,69
강원영서,2016-12-23,-0.5,0.4,68
강원영서,2016-12-22,6,26.9,89
강원영서,2016-12-21,4.8,20.1,87
강원영서,2016-12-20,3.6,0,86
강원영서,2016-12-19,3.8,0.1,81
강원영서,2016-12-18,1.9,0,82
강원영서,2016-12-17,0.3,0,67
강원영서,2016-12-16,-6.3,0,56
강원영서,2016-12-15,-3.5,0,61
강원영서,2016-12-14,0.4,2.3,85
강원영서,2016-12-13,1.7,0,68
강원영서,2016-12-12,-1.7,0,66
강원영서,2016-12-11,-3.7,0,66
강원영서,2016-12-10,-2.8,0,67
강원영서,2016-12-09,1.3,2.9,72
강원영서,2016-12-08,0.3,0.7,78
강원영서,2016-12-07,-1.7,0,68
강원영서,2016-12-06,-0.9,0,46
강원영서,2016-12-05,4.9,0.5,72
강원영서,2016-12-04,2,0,74
강원영서,2016-12-03,0.7,0,67
강원영서,2016-12-02,-0.7,0,54
강원영서,2016-12-01,4.5,0.1,44
강원영서,2016-11-30,3.2,0.3,75
강원영서,2016-11-29,-0.5,0,67
강원영서,2016-11-28,0.7,0,76
강원영서,2016-11-27,1.9,0.2,90
강원영서,2016-11-26,-1.6,0.6,81
강원영서,2016-11-25,-2.1,0,57
강원영서,2016-11-24,-2.4,0,43
강원영서,2016-11-23,0.9,0,40
강원영서,2016-11-22,4.9,1,57
강원영서,2016-11-21,6.1,0,69
강원영서,2016-11-20,10.5,0,61
강원영서,2016-11-19,12.4,0,74
강원영서,2016-11-18,6.4,0.8,79
강원영서,2016-11-17,5.2,0,68
강원영서,2016-11-16,3.6,0,64
강원영서,2016-11-15,6.8,0,56
강원영서,2016-11-14,11.4,0.4,89
강원영서,2016-11-13,11.2,0.4,83
강원영서,2016-11-12,8.1,0,67
강원영서,2016-11-11,7.5,1.3,71
강원영서,2016-11-10,4.3,5.5,77
강원영서,2016-11-09,2.1,0,65
강원영서,2016-11-08,6.3,0.4,63
강원영서,2016-11-07,12.4,5.1,69
강원영서,2016-11-06,11.4,0,62
강원영서,2016-11-05,13.6,0,73
강원영서,2016-11-04,10,0,70
강원영서,2016-11-03,7.1,0.4,71
강원영서,2016-11-02,3.4,0,57
강원영서,2016-11-01,1.8,0,48
강원영서,2016-10-31,5.6,0,62
강원영서,2016-10-30,5.2,0,56
강원영서,2016-10-29,9.5,0,64
강원영서,2016-10-28,13.3,0.7,76
강원영서,2016-10-27,13.9,0,72
강원영서,2016-10-26,12.7,0,88
강원영서,2016-10-25,12.2,29.5,93
강원영서,2016-10-24,11.4,0,71
강원영서,2016-10-23,11.9,0.9,68
강원영서,2016-10-22,16.7,0,67
강원영서,2016-10-21,16.4,0,67
강원영서,2016-10-20,15.5,0,73
강원영서,2016-10-19,15.9,0,77
강원영서,2016-10-18,15.1,0,82
강원영서,2016-10-17,15.8,0.1,82
강원영서,2016-10-16,14.8,0.9,88
강원영서,2016-10-15,15.4,0,78
강원영서,2016-10-14,13.3,0,76
강원영서,2016-10-13,12.7,0,69
강원영서,2016-10-12,13.2,0,71
강원영서,2016-10-11,12.7,0,72
강원영서,2016-10-10,12,0,67
강원영서,2016-10-09,11.2,0,59
강원영서,2016-10-08,16.8,4.7,68
강원영서,2016-10-07,18.2,3.7,76
강원영서,2016-10-06,17.7,0,76
강원영서,2016-10-05,17.9,6.5,84
강원영서,2016-10-04,19.4,0,72
강원영서,2016-10-03,21.1,30,83
강원영서,2016-10-02,17.5,14.8,88
강원영서,2016-10-01,18.8,0,80
강원영서,2016-09-30,18.6,0,78
강원영서,2016-09-29,18.2,0,66
강원영서,2016-09-28,19.8,0.2,80
강원영서,2016-09-27,19.1,8.8,90
강원영서,2016-09-26,20.4,0,77
강원영서,2016-09-25,19.7,0,75
강원영서,2016-09-24,19.1,0,72
강원영서,2016-09-23,18.3,0,72
강원영서,2016-09-22,18.6,0,67
강원영서,2016-09-21,16.4,0,67
강원영서,2016-09-20,17.1,0,59
강원영서,2016-09-19,18.5,0,69
강원영서,2016-09-18,20.3,0,69
강원영서,2016-09-17,20.6,11.5,79
강원영서,2016-09-16,22,0,76
강원영서,2016-09-15,22,0,76
강원영서,2016-09-14,22.5,0.3,76
강원영서,2016-09-13,22.5,0,71
강원영서,2016-09-12,22.3,9.2,77
강원영서,2016-09-11,22.8,0.2,76
강원영서,2016-09-10,22.2,0.1,75
강원영서,2016-09-09,22.1,5,77
강원영서,2016-09-08,22.2,8,78
강원영서,2016-09-07,22.7,4.3,78
강원영서,2016-09-06,23.2,0,79
강원영서,2016-09-05,24.7,0.7,77
강원영서,2016-09-04,23.6,2.7,81
강원영서,2016-09-03,22.8,3.5,83
강원영서,2016-09-02,21.9,1.5,79
강원영서,2016-09-01,21.3,1.9,77
강원영서,2016-08-31,17.6,8.8,82
강원영서,2016-08-30,18.5,0.8,77
강원영서,2016-08-29,18.4,1.6,79
강원영서,2016-08-28,19,3.9,76
강원영서,2016-08-27,20.2,0,61
강원영서,2016-08-26,20.5,19.8,66
강원영서,2016-08-25,26.3,7.7,71
강원영서,2016-08-24,26.9,0,67
강원영서,2016-08-23,27.5,0.3,64
강원영서,2016-08-22,27.4,0,67
강원영서,2016-08-21,27.4,1.4,68
강원영서,2016-08-20,28.8,0,62
강원영서,2016-08-19,27.9,0,72
강원영서,2016-08-18,27.7,0,72
강원영서,2016-08-17,27.7,0.2,70
강원영서,2016-08-16,28,1.3,72
강원영서,2016-08-15,28.5,0,71
강원영서,2016-08-14,27.7,2.2,81
강원영서,2016-08-13,29.1,0,73
강원영서,2016-08-12,29.2,0,70
강원영서,2016-08-11,28.8,0,71
강원영서,2016-08-10,28.2,0,74
강원영서,2016-08-09,28.2,0.1,68
강원영서,2016-08-08,28.3,0,69
강원영서,2016-08-07,28.8,0,73
강원영서,2016-08-06,28.2,0,68
강원영서,2016-08-05,27.6,0,68
강원영서,2016-08-04,27.7,0,69
강원영서,2016-08-03,27.4,0,73
강원영서,2016-08-02,26.1,3.6,80
강원영서,2016-08-01,26.5,2.8,79
강원영서,2016-07-31,27.2,3.6,80
강원영서,2016-07-30,27.9,1.1,81
강원영서,2016-07-29,24.9,11.5,88
강원영서,2016-07-28,27.7,4.1,73
강원영서,2016-07-27,26.3,0.9,83
강원영서,2016-07-26,27.4,0,75
강원영서,2016-07-25,27,14.8,85
강원영서,2016-07-24,26.9,16.1,86
강원영서,2016-07-23,26.7,18.1,75
강원영서,2016-07-22,26.7,0,66
강원영서,2016-07-21,25.3,0,67
강원영서,2016-07-20,25.7,0,67
강원영서,2016-07-19,24.8,0,74
강원영서,2016-07-18,23.3,0.3,78
강원영서,2016-07-17,21.6,3.8,89
강원영서,2016-07-16,20.1,57.9,93
강원영서,2016-07-15,24.2,0.2,65
강원영서,2016-07-14,25.2,1.7,70
강원영서,2016-07-13,25.8,0,74
강원영서,2016-07-12,24.6,4.7,85
강원영서,2016-07-11,27.9,0,65
강원영서,2016-07-10,26.6,0,70
강원영서,2016-07-09,26.5,0,69
강원영서,2016-07-08,25.5,0,72
강원영서,2016-07-07,23.1,0.1,79
강원영서,2016-07-06,21.7,3.7,83
강원영서,2016-07-05,20.7,174.8,91
강원영서,2016-07-04,20.7,61.5,89
강원영서,2016-07-03,23,0,77
강원영서,2016-07-02,23.2,10.2,82
강원영서,2016-07-01,23.9,99.4,85
강원영서,2016-06-30,25.4,0.4,71
강원영서,2016-06-29,24.9,0,61
강원영서,2016-06-28,24,0,62
강원영서,2016-06-27,22.2,0,68
강원영서,2016-06-26,22.7,0,64
강원영서,2016-06-25,21.8,0,63
강원영서,2016-06-24,21.6,11.3,84
강원영서,2016-06-23,23.9,0.2,74
강원영서,2016-06-22,22.7,21.2,78
강원영서,2016-06-21,24.8,0,61
강원영서,2016-06-20,23.7,0,64
강원영서,2016-06-19,23.5,0,65
강원영서,2016-06-18,24.2,0,62
강원영서,2016-06-17,23,0,64
강원영서,2016-06-16,21.5,0,70
강원영서,2016-06-15,20.8,10.9,83
강원영서,2016-06-14,23.3,1.1,66
강원영서,2016-06-13,24.2,0,65
강원영서,2016-06-12,24,7.5,79
강원영서,2016-06-11,23.3,4.1,73
강원영서,2016-06-10,24,0,57
강원영서,2016-06-09,23.3,0,59
강원영서,2016-06-08,22.3,1.9,65
강원영서,2016-06-07,22.2,0.1,66
강원영서,2016-06-06,21.5,0.1,57
강원영서,2016-06-05,22.6,0,52
강원영서,2016-06-04,19.6,0,59
강원영서,2016-06-03,21.5,0.1,52
강원영서,2016-06-02,20.7,0,46
강원영서,2016-06-01,21.1,0,46
강원영서,2016-05-31,21,0,58
강원영서,2016-05-30,21.5,0,56
강원영서,2016-05-29,20.3,0,64
강원영서,2016-05-28,21.3,0,59
강원영서,2016-05-27,20.3,0,65
강원영서,2016-05-26,19,0.6,78
강원영서,2016-05-25,19.1,0,65
강원영서,2016-05-24,17.3,24.8,82
강원영서,2016-05-23,21.6,0,48
강원영서,2016-05-22,21.1,0,43
강원영서,2016-05-21,19.8,0,40
강원영서,2016-05-20,21,0,38
강원영서,2016-05-19,21.3,0,46
강원영서,2016-05-18,19.9,0,52
강원영서,2016-05-17,17.5,0,55
강원영서,2016-05-16,15.8,5.3,51
강원영서,2016-05-15,17.9,17.7,69
강원영서,2016-05-14,18.8,0,46
강원영서,2016-05-13,17.7,0.4,56
강원영서,2016-05-12,18.2,0,57
강원영서,2016-05-11,16.7,0,64
강원영서,2016-05-10,13.8,14.8,83
강원영서,2016-05-09,19.5,0,46
강원영서,2016-05-08,18.2,0,52
강원영서,2016-05-07,16.2,0,59
강원영서,2016-05-06,15.6,2.2,86
강원영서,2016-05-05,16.7,0.4,49
강원영서,2016-05-04,15.5,1.5,40
강원영서,2016-05-03,14,22.2,85
강원영서,2016-05-02,19.6,6,54
강원영서,2016-05-01,17.6,0,45
강원영서,2016-04-30,16.2,0,50
강원영서,2016-04-29,15.8,0,43
강원영서,2016-04-28,14.6,0,42
강원영서,2016-04-27,13.3,0,47
강원영서,2016-04-26,17.8,0,45
강원영서,2016-04-25,16.2,0,47
강원영서,2016-04-24,13.8,0,43
강원영서,2016-04-23,14.1,0,50
강원영서,2016-04-22,16.9,0,67
강원영서,2016-04-21,13.5,16.5,89
강원영서,2016-04-20,14.1,0.3,55
강원영서,2016-04-19,12.6,0.2,53
강원영서,2016-04-18,12,4.3,53
강원영서,2016-04-17,12.1,20.1,57
강원영서,2016-04-16,14.7,24.6,57
강원영서,2016-04-15,14.9,0,42
강원영서,2016-04-14,14.8,0,56
강원영서,2016-04-13,14.2,2.2,68
강원영서,2016-04-12,12.5,0,49
강원영서,2016-04-11,10.8,0,47
강원영서,2016-04-10,12.3,0,62
강원영서,2016-04-09,12.6,0,74
강원영서,2016-04-08,13.5,0,57
강원영서,2016-04-07,14.4,12.5,70
강원영서,2016-04-06,13.8,1.3,45
강원영서,2016-04-05,11.7,0,42
강원영서,2016-04-04,11.9,0,55
강원영서,2016-04-03,10,2.9,76
강원영서,2016-04-02,14.3,0,41
강원영서,2016-04-01,13.4,0,40
강원영서,2016-03-31,11.4,0,39
강원영서,2016-03-30,11.4,0,51
강원영서,2016-03-29,10.9,0.7,49
강원영서,2016-03-28,8.1,0,42
강원영서,2016-03-27,6.6,0,47
강원영서,2016-03-26,5.7,0,54
강원영서,2016-03-25,5.5,0,56
강원영서,2016-03-24,5.5,0,54
강원영서,2016-03-23,6.6,0.4,59
강원영서,2016-03-22,8.5,0,48
강원영서,2016-03-21,8.9,0,56
강원영서,2016-03-20,8.4,0,61
강원영서,2016-03-19,10,0,62
강원영서,2016-03-18,10.5,0,51
강원영서,2016-03-17,7.8,0,42
강원영서,2016-03-16,7.6,0,42
강원영서,2016-03-15,4.9,0,51
강원영서,2016-03-14,3.7,0,67
강원영서,2016-03-13,2.6,0.5,77
강원영서,2016-03-12,1.3,0,56
강원영서,2016-03-11,-0.4,0,41
강원영서,2016-03-10,0.2,0,37
강원영서,2016-03-09,2,0,45
강원영서,2016-03-08,3.7,0,47
강원영서,2016-03-07,5.6,0,63
강원영서,2016-03-06,9.1,0,60
강원영서,2016-03-05,8.6,40.1,92
강원영서,2016-03-04,8.3,0.2,68
강원영서,2016-03-03,4.8,0,72
강원영서,2016-03-02,0.8,0,72
강원영서,2016-03-01,-4.3,0,58
강원영서,2016-02-29,-4.2,0,65
강원영서,2016-02-28,0,6.7,84
강원영서,2016-02-27,2,1.6,67
강원영서,2016-02-26,1.4,0,43
강원영서,2016-02-25,-1.3,0,55
강원영서,2016-02-24,-2,0,45
강원영서,2016-02-23,1.6,0,49
강원영서,2016-02-22,0.6,0,47
강원영서,2016-02-21,-0.5,0,39
강원영서,2016-02-20,1.5,0,52
강원영서,2016-02-19,2.4,0.1,65
강원영서,2016-02-18,2.9,0.7,65
강원영서,2016-02-17,-1.7,0,60
강원영서,2016-02-16,-2.9,0.9,71
강원영서,2016-02-15,-5.1,0,49
강원영서,2016-02-14,-0.3,2.6,78
강원영서,2016-02-13,8.6,14.6,96
강원영서,2016-02-12,5.3,14.9,95
강원영서,2016-02-11,3.1,0,51
강원영서,2016-02-10,-0.9,0,58
강원영서,2016-02-09,0.2,0.3,50
강원영서,2016-02-08,-1.7,2.1,69
강원영서,2016-02-07,-4.6,0,49
강원영서,2016-02-06,-4,0,50
강원영서,2016-02-05,-3.8,0,43
강원영서,2016-02-04,-1.9,0,49
강원영서,2016-02-03,-5.6,0,53
강원영서,2016-02-02,-6.8,0,48
강원영서,2016-02-01,-5.6,0,43
강원영서,2016-01-31,-1.4,0,42
강원영서,2016-01-30,1,0,64
강원영서,2016-01-29,1.1,0,58
강원영서,2016-01-28,-2.9,0,62
강원영서,2016-01-27,-2.4,0,59
강원영서,2016-01-26,-6.6,0,68
강원영서,2016-01-25,-11.4,0,52
강원영서,2016-01-24,-14.1,0,44
강원영서,2016-01-23,-9.5,0,31
강원영서,2016-01-22,-8,0,51
강원영서,2016-01-21,-8.6,0,56
강원영서,2016-01-20,-11.8,0,58
강원영서,2016-01-19,-12,0,40
강원영서,2016-01-18,-4.8,0.4,58
강원영서,2016-01-17,-0.8,0,81
강원영서,2016-01-16,-3.9,0.1,80
강원영서,2016-01-15,-3.1,0,71
강원영서,2016-01-14,-4.4,0,54
강원영서,2016-01-13,-4.6,0.1,63
강원영서,2016-01-12,-5.8,0,51
강원영서,2016-01-11,-5.1,0,50
강원영서,2016-01-10,-0.1,0,47
강원영서,2016-01-09,-3.3,0,57
강원영서,2016-01-08,-5.2,0,56
강원영서,2016-01-07,-3.7,0,58
강원영서,2016-01-06,-3.7,0,64
강원영서,2016-01-05,-2.3,0,46
강원영서,2016-01-04,3,0,53
강원영서,2016-01-03,3.5,0,86
강원영서,2016-01-02,3.7,0,78
강원영서,2016-01-01,-1,0,81
강원영서,2015-12-31,0.7,0,84
강원영서,2015-12-30,-2,0.8,72
강원영서,2015-12-29,-6.3,0,59
